Season;Week;Date;League;Players per Team;Location;Round Number;Match Number;Team;Position;Player;Player ID;Opponent;Score;Points;Input Data;Computed Data
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;RW Lichtenhof Stein 2;0;Team Total;0;Castra Regina Regensburg 2;639;0.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;RW Lichtenhof Stein 2;0;Team Total;0;Donaubowler Regensburg 2;711;3.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Eintracht Lauf 1;0;Lucic Mirko;38711;Donaubowler Regensburg 2;170;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Eintracht Lauf 1;0;Lucic Mirko;38711;RW Lichtenhof Stein 2;205;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Eintracht Lauf 1;0;Lucic Mirko;38711;Kings Club Bayreuth Land 1;226;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Eintracht Lauf 1;0;Lucic Mirko;38711;Mainauenbowler Bayreuth Land 2;170;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Eintracht Lauf 1;0;Lucic Mirko;38711;Castra Regina Regensburg 2;188;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Eintracht Lauf 1;1;Fourkiotis Asterios;25555;Donaubowler Regensburg 2;200;0.5;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Eintracht Lauf 1;1;Fourkiotis Asterios;25555;RW Lichtenhof Stein 2;146;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Eintracht Lauf 1;1;Chambless Juergen;16465;Kings Club Bayreuth Land 1;208;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Eintracht Lauf 1;1;Chambless Juergen;16465;Mainauenbowler Bayreuth Land 2;180;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Eintracht Lauf 1;1;Chambless Juergen;16465;Castra Regina Regensburg 2;145;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Eintracht Lauf 1;2;Tontsch Heiko;38403;Donaubowler Regensburg ;179;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Eintracht Lauf 1;2;Tontsch Heiko;38403;RW Lichtenhof Stein 2;248;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Eintracht Lauf 1;2;Tontsch Heiko;38403;Kings Club Bayreuth Land 1;200;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Eintracht Lauf 1;2;Tontsch Heiko;38403;Mainauenbowler Bayreuth Land 2;211;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Eintracht Lauf 1;2;Tontsch Heiko;38403;Castra Regina Regensburg 2;142;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Eintracht Lauf 1;3;Chambless Juergen;16465;Donaubowler Regensburg 2;166;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Eintracht Lauf 1;3;Matejat Bernd;16462;RW Lichtenhof Stein 2;178;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Eintracht Lauf 1;3;Matejat Bernd;16462;Kings Club Bayreuth Land 1;176;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Eintracht Lauf 1;3;Matejat Bernd;16462;Mainauenbowler Bayreuth Land 2;167;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Eintracht Lauf 1;3;Matejat Bernd;16462;Castra Regina Regensburg 2;161;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Eintracht Lauf 1;0;Team Total;0;Donaubowler Regensburg 2;715;0.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Eintracht Lauf 1;0;Team Total;0;RW Lichtenhof Stein 2;777;3.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Eintracht Lauf 1;0;Team Total;0;Kings Club Bayreuth Land 1;810;3.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Eintracht Lauf 1;0;Team Total;0;Mainauenbowler Bayreuth Land 2;728;3.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Eintracht Lauf 1;0;Team Total;0;Castra Regina Regensburg 2;636;3.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Donaubowler Regensburg 2;0;Schneider Tobias;25949;Eintracht Lauf 1;169;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Donaubowler Regensburg 2;0;Schneider Tobias;25949;Mainauenbowler Bayreuth Land 2;182;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Donaubowler Regensburg 2;0;Schneider Tobias;25949;Castra Regina Regensburg 2;144;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Donaubowler Regensburg 2;0;Schneider Tobias;25949;Kings Club Bayreuth Land 1;178;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Donaubowler Regensburg 2;0;Schneider Tobias;25949;RW Lichtenhof Stein 2;157;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Donaubowler Regensburg 2;1;Holten Peter;38763;Eintracht Lauf 1;200;0.5;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Donaubowler Regensburg 2;1;Holten Peter;38763;Mainauenbowler Bayreuth Land 2;115;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Donaubowler Regensburg 2;1;Holten Peter;38763;Castra Regina Regensburg 2;137;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Donaubowler Regensburg 2;1;Zorzi Eduard Richard;38803;Kings Club Bayreuth Land 1;157;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Donaubowler Regensburg 2;1;Zorzi Eduard Richard;38803;RW Lichtenhof Stein 2;147;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Donaubowler Regensburg 2;2;Luu Vinh Duc;25865;Eintracht Lauf 1;146;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Donaubowler Regensburg 2;2;Luu Vinh Duc;25865;Mainauenbowler Bayreuth Land 2;142;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Donaubowler Regensburg 2;2;Luu Vinh Duc;25865;Castra Regina Regensburg 2;157;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Donaubowler Regensburg 2;2;Luu Vinh Duc;25865;Kings Club Bayreuth Land 1;146;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Donaubowler Regensburg 2;2;Holten Peter;38763;RW Lichtenhof Stein 2;125;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Donaubowler Regensburg 2;3;Radecker Sebastian;38025;Eintracht Lauf 1;203;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Donaubowler Regensburg 2;3;Radecker Sebastian;38025;Mainauenbowler Bayreuth Land 2;142;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Donaubowler Regensburg 2;3;Radecker Sebastian;38025;Castra Regina Regensburg 2;141;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Donaubowler Regensburg 2;3;Radecker Sebastian;38025;Kings Club Bayreuth Land 1;188;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Donaubowler Regensburg 2;3;Radecker Sebastian;38025;RW Lichtenhof Stein 2;200;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Donaubowler Regensburg 2;0;Team Total;0;Eintracht Lauf 1;718;3.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Donaubowler Regensburg 2;0;Team Total;0;Mainauenbowler Bayreuth Land 2;581;0.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Donaubowler Regensburg 2;0;Team Total;0;Castra Regina Regensburg 2;579;0.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Donaubowler Regensburg 2;0;Team Total;0;Kings Club Bayreuth Land 1;669;3.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Donaubowler Regensburg 2;0;Team Total;0;RW Lichtenhof Stein 2;629;0.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Mainauenbowler Bayreuth Land 2;0;Semmling Detlef;16453;Castra Regina Regensburg 2;157;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Mainauenbowler Bayreuth Land 2;0;Semmling Detlef;16453;Donaubowler Regensburg 2;128;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Mainauenbowler Bayreuth Land 2;0;Semmling Detlef;16453;RW Lichtenhof Stein 2;155;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Mainauenbowler Bayreuth Land 2;0;Semmling Detlef;16453;Eintracht Lauf 1;175;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Mainauenbowler Bayreuth Land 2;0;Semmling Detlef;16453;Kings Club Bayreuth Land 1;172;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Mainauenbowler Bayreuth Land 2;1;Weiske Marina;7154;Castra Regina Regensburg 2;214;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Mainauenbowler Bayreuth Land 2;1;Weiske Marina;7154;Donaubowler Regensburg 2;140;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Mainauenbowler Bayreuth Land 2;1;Weiske Marina;7154;RW Lichtenhof Stein 2;146;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Mainauenbowler Bayreuth Land 2;1;Weiske Marina;7154;Eintracht Lauf 1;140;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Mainauenbowler Bayreuth Land 2;1;Weiske Marina;7154;Kings Club Bayreuth Land 1;143;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Mainauenbowler Bayreuth Land 2;2;Fiochetta Anthony;7967;Castra Regina Regensburg 2;180;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Mainauenbowler Bayreuth Land 2;2;Fiochetta Anthony;7967;Donaubowler Regensburg 2;153;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Mainauenbowler Bayreuth Land 2;2;Fiochetta Anthony;7967;RW Lichtenhof Stein 2;140;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Mainauenbowler Bayreuth Land 2;2;Fiochetta Anthony;7967;Eintracht Lauf 1;156;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Mainauenbowler Bayreuth Land 2;2;Fiochetta Anthony;7967;Kings Club Bayreuth Land 1;164;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Mainauenbowler Bayreuth Land 2;3;Hamfler Wolfgang;7747;Castra Regina Regensburg 2;203;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Mainauenbowler Bayreuth Land 2;3;Hamfler Wolfgang;7747;Donaubowler Regensburg 2;171;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Mainauenbowler Bayreuth Land 2;3;Hamfler Wolfgang;7747;RW Lichtenhof Stein 2;167;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Mainauenbowler Bayreuth Land 2;3;Hamfler Wolfgang;7747;Eintracht Lauf 1;169;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Mainauenbowler Bayreuth Land 2;3;Hamfler Wolfgang;7747;Kings Club Bayreuth Land 1;148;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Mainauenbowler Bayreuth Land 2;0;Team Total;0;Castra Regina Regensburg 2;754;3.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Mainauenbowler Bayreuth Land 2;0;Team Total;0;Donaubowler Regensburg 2;592;3.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Mainauenbowler Bayreuth Land 2;0;Team Total;0;RW Lichtenhof Stein 2;608;0.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Mainauenbowler Bayreuth Land 2;0;Team Total;0;Eintracht Lauf 1;640;0.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Mainauenbowler Bayreuth Land 2;0;Team Total;0;Kings Club Bayreuth Land 1;627;0.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Castra Regina Regensburg 2;0;Simon Steven;38571;Mainauenbowler Bayreuth Land 2;200;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Castra Regina Regensburg 2;0;Simon Steven;38571;Kings Club Bayreuth Land 1;190;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Castra Regina Regensburg 2;0;Simon Steven;38571;Donaubowler Regensburg 2;179;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Castra Regina Regensburg 2;0;Simon Steven;38571;RW Lichtenhof Stein 2;230;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Castra Regina Regensburg 2;0;Simon Steven;38571;Eintracht Lauf 1;144;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Castra Regina Regensburg 2;1;Martin Dennis;38870;Mainauenbowler Bayreuth Land 2;152;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Castra Regina Regensburg 2;1;Martin Dennis;38870;Kings Club Bayreuth Land 1;157;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Castra Regina Regensburg 2;1;Martin Dennis;38870;Donaubowler Regensburg 2;152;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Castra Regina Regensburg 2;1;Martin Dennis;38870;RW Lichtenhof Stein 2;154;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Castra Regina Regensburg 2;1;Martin Dennis;38870;Eintracht Lauf 1;111;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Castra Regina Regensburg 2;2;Einert Kevein;38144;Mainauenbowler Bayreuth Land 2;149;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Castra Regina Regensburg 2;2;Einert Kevein;38144;Kings Club Bayreuth Land 1;155;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Castra Regina Regensburg 2;2;Gilch Stefan;25895;Donaubowler Regensburg 2;164;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Castra Regina Regensburg 2;2;Gilch Stefan;25895;RW Lichtenhof Stein 2;148;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Castra Regina Regensburg 2;2;Gilch Stefan;25895;Eintracht Lauf 1;133;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Castra Regina Regensburg 2;3;Humbs Martin;38046;Mainauenbowler Bayreuth Land 2;190;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Castra Regina Regensburg 2;3;Humbs Martin;38046;Kings Club Bayreuth Land 1;166;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Castra Regina Regensburg 2;3;Humbs Martin;38046;Donaubowler Regensburg 2;182;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Castra Regina Regensburg 2;3;Humbs Martin;38046;RW Lichtenhof Stein 2;171;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Castra Regina Regensburg 2;3;Humbs Martin;38046;Eintracht Lauf 1;154;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Castra Regina Regensburg 2;0;Team Total;0;Mainauenbowler Bayreuth Land 2;691;0.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Castra Regina Regensburg 2;0;Team Total;0;Kings Club Bayreuth Land 1;668;0.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Castra Regina Regensburg 2;0;Team Total;0;Donaubowler Regensburg 2;677;3.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Castra Regina Regensburg 2;0;Team Total;0;RW Lichtenhof Stein 2;703;3.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Castra Regina Regensburg 2;0;Team Total;0;Eintracht Lauf 1;542;0.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;Albrecht Dürer 71 Stein;0;Kammermeier Peter;7927;RW Lichtenhof Stein 69 Stein 4;156;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;Albrecht Dürer 71 Stein;0;Kammermeier Peter;7927;Gute Laune Lauf 2;193;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;Albrecht Dürer 71 Stein;0;Kammermeier Peter;7927;Donaubowler Regensburg 3;170;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;Albrecht Dürer 71 Stein;0;Kammermeier Peter;7927;Kings Club Bayreuth Land 2;150;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;Albrecht Dürer 71 Stein;0;Kammermeier Peter;7927;Eintracht Lauf 3;169;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;Albrecht Dürer 71 Stein;1;Fillbach Karin;7930;RW Lichtenhof Stein 69 Stein 4;166;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;Albrecht Dürer 71 Stein;1;Fillbach Karin;7930;Gute Laune Lauf 2;127;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;Albrecht Dürer 71 Stein;1;Fillbach Karin;7930;Donaubowler Regensburg 3;171;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;Albrecht Dürer 71 Stein;1;Fillbach Karin;7930;Kings Club Bayreuth Land 2;149;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;Albrecht Dürer 71 Stein;1;Fillbach Karin;7930;Eintracht Lauf 3;127;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;Albrecht Dürer 71 Stein;2;Ebert Holger;7928;RW Lichtenhof Stein 69 Stein 4;172;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;Albrecht Dürer 71 Stein;2;Ebert Holger;7928;Gute Laune Lauf 2;123;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;Albrecht Dürer 71 Stein;2;Ebert Holger;7928;Donaubowler Regensburg 3;163;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;Albrecht Dürer 71 Stein;2;Bürkler Reinhard;7926;Kings Club Bayreuth Land 2;134;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;Albrecht Dürer 71 Stein;2;Ebert Holger;7928;Eintracht Lauf 3;164;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;Albrecht Dürer 71 Stein;3;Kohl Marcel;16977;RW Lichtenhof Stein 69 Stein 4;178;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;Albrecht Dürer 71 Stein;3;Kohl Marcel;16977;Gute Laune Lauf 2;146;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;Albrecht Dürer 71 Stein;3;Kohl Marcel;16977;Donaubowler Regensburg 3;157;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;Albrecht Dürer 71 Stein;3;Kohl Marcel;16977;Kings Club Bayreuth Land 2;174;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;Albrecht Dürer 71 Stein;3;Kohl Marcel;16977;Eintracht Lauf 3;245;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;Albrecht Dürer 71 Stein;0;Team Total;0;RW Lichtenhof Stein 69 Stein 4;672;0.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;Albrecht Dürer 71 Stein;0;Team Total;0;Gute Laune Lauf 2;589;0.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;Albrecht Dürer 71 Stein;0;Team Total;0;Donaubowler Regensburg 3;661;0.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;Albrecht Dürer 71 Stein;0;Team Total;0;Kings Club Bayreuth Land 2;607;0.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;Albrecht Dürer 71 Stein;0;Team Total;0;Eintracht Lauf 3;705;0.0;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;RW Lichtenhof Stein 69 Stein 4;0;Chestnut James;38184;Albrecht Dürer 71 Stein;182;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;RW Lichtenhof Stein 69 Stein 4;0;Chestnut James;38184;Donaubowler Regensburg 3;166;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;RW Lichtenhof Stein 69 Stein 4;0;Chestnut James;38184;Eintracht Lauf 3;167;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;RW Lichtenhof Stein 69 Stein 4;0;Chestnut James;38184;Gute Laune Lauf 2;205;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;RW Lichtenhof Stein 69 Stein 4;0;Chestnut James;38184;kings Club Bayreuth Land 2;191;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;RW Lichtenhof Stein 69 Stein 4;1;Birkner Dieter;7947;Albrecht Dürer 71 Stein;140;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;RW Lichtenhof Stein 69 Stein 4;1;Schmitt Jürgen Harry;7961;Donaubowler Regensburg 3;135;0.5;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;RW Lichtenhof Stein 69 Stein 4;1;Schmitt Jürgen Harry;7961;Eintracht Lauf 3;119;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;RW Lichtenhof Stein 69 Stein 4;1;Birkner Dieter;7947;Gute Laune Lauf 2;175;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;RW Lichtenhof Stein 69 Stein 4;1;Birkner Dieter;7947;Kings Club Bayreuth Land 2;172;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;RW Lichtenhof Stein 69 Stein 4;2;Große Christian;13166;Albrecht Dürer 71 Stein;211;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;RW Lichtenhof Stein 69 Stein 4;2;Große Christian;13166;Donaubowler Regensburg 3;214;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;RW Lichtenhof Stein 69 Stein 4;2;Große Christian;13166;Eintracht Lauf 3;147;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;RW Lichtenhof Stein 69 Stein 4;2;Große Christian;13166;Gute Laune Lauf 2;185;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;RW Lichtenhof Stein 69 Stein 4;2;Große Christian;13166;Kings Club Bayreuth Land 2;170;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;RW Lichtenhof Stein 69 Stein 4;3;Odorfer René;16782;Albrecht Dürer 71 Stein;209;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;RW Lichtenhof Stein 69 Stein 4;3;Odorfer René;16782;Donaubowler Regensburg 3;153;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;RW Lichtenhof Stein 69 Stein 4;3;Odorfer René;16782;Eintracht Lauf 3;191;0.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;RW Lichtenhof Stein 69 Stein 4;3;Odorfer René;16782;Gute Laune Lauf 2;258;1.0;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;RW Lichtenhof Stein 69 Stein 4;3;Odorfer René;16782;Kings Club Bayreuth Land 2;169;1.0;True;False
